Plate,Well,Buffer,Temperature,Time_Factor,Time_Cont,Extraction,Technical_rep,PCR_rep,qs_conc_pg/mL,qs_conc_adjusted,Eamc_sample,Cq_sample,No_standard,Eamc_standard,Cq_standard,No_sample_ng/ul,No_sample_pg/mL
15 eDNA Pres I,F8,Frozen,-20,6 months,26,Kit,1,7,256828.0995,256828.0995,1.769,24.835,1.14,1.805,22.392,0.441296569,441296.569
15 eDNA Pres I,F9,Frozen,-20,6 months,26,Kit,1,8,297678.2024,297678.2024,1.83,24.662,1.14,1.805,22.392,0.212255068,212255.0685
15 eDNA Pres I,G2,Frozen,-20,6 months,26,Kit,2,1,48608.24347,48608.24347,1.842,27.916,1.14,1.805,22.392,0.02478091,24780.91043
15 eDNA Pres I,G3,Frozen,-20,6 months,26,Kit,2,2,54793.0561,54793.0561,1.85,27.681,1.14,1.805,22.392,0.025372417,25372.41695
15 eDNA Pres I,G4,Frozen,-20,6 months,26,Kit,2,3,50528.23573,50528.23573,1.837,27.832,1.14,1.805,22.392,0.028135615,28135.61517
15 eDNA Pres I,G5,Frozen,-20,6 months,26,Kit,2,4,55260.39004,55260.39004,1.86,27.652,1.14,1.805,22.392,0.022252075,22252.07525
15 eDNA Pres I,G6,Frozen,-20,6 months,26,Kit,2,5,52156.37386,52156.37386,1.867,27.766,1.14,1.805,22.392,0.018678815,18678.81502
15 eDNA Pres I,G7,Frozen,-20,6 months,26,Kit,2,6,49872.33132,49872.33132,1.821,27.839,1.14,1.805,22.392,0.03574159,35741.59032
15 eDNA Pres I,G8,Frozen,-20,6 months,26,Kit,2,7,54790.30311,54790.30311,1.857,27.689,1.14,1.805,22.392,0.022741005,22741.00485
15 eDNA Pres I,G9,Frozen,-20,6 months,26,Kit,2,8,50124.23545,50124.23545,1.833,27.861,1.14,1.805,22.392,0.029374671,29374.67141
15 eDNA Pres I,G10,Frozen,-20,6 months,26,Kit,2,9,50856.55302,50856.55302,1.855,27.781,1.14,1.805,22.392,0.022135033,22135.03332
15 eDNA Pres I,H1,Frozen,-20,6 months,26,Kit,3,1,56065.29862,56065.29862,1.832,27.623,1.14,1.805,22.392,0.034682806,34682.80566
15 eDNA Pres I,H2,Frozen,-20,6 months,26,Kit,3,2,56478.98465,56478.98465,1.852,27.604,1.14,1.805,22.392,0.025912534,25912.53358
15 eDNA Pres I,H3,Frozen,-20,6 months,26,Kit,3,3,56367.69161,56367.69161,1.836,27.583,1.14,1.805,22.392,0.032998161,32998.16136
15 eDNA Pres I,H4,Frozen,-20,6 months,26,Kit,3,4,55439.39024,55439.39024,1.857,27.637,1.14,1.805,22.392,0.023316925,23316.92468
15 eDNA Pres I,H5,Frozen,-20,6 months,26,Kit,3,5,59197.73877,59197.73877,1.818,27.502,1.14,1.805,22.392,0.045735173,45735.17257
15 eDNA Pres I,H6,Frozen,-20,6 months,26,Kit,3,6,53551.43547,53551.43547,1.813,27.654,1.14,1.805,22.392,0.045212801,45212.80123
15 eDNA Pres I,H7,Frozen,-20,6 months,26,Kit,3,7,54447.40877,54447.40877,1.816,27.599,1.14,1.805,22.392,0.044653239,44653.23912
15 eDNA Pres I,H8,Frozen,-20,6 months,26,Kit,3,8,57515.70687,57515.70687,1.828,27.529,1.14,1.805,22.392,0.038900634,38900.63416
15 eDNA Pres I,H9,Frozen,-20,6 months,26,Kit,3,9,62527.65656,62527.65656,1.831,27.395,1.14,1.805,22.392,0.040210328,40210.32796
14 eDNA Pres I,A4,Longmires,4,6 months,26,PCI,1,1,641.40197,12828.0394,1.806,1.831,1.14,1.826,22.528,300438.8274,3.00E+11
14 eDNA Pres I,A5,Longmires,4,6 months,26,PCI,1,2,1004.72767,20094.5534,1.857,1.831,1.14,1.826,22.528,285733.0327,2.86E+11
14 eDNA Pres I,A6,Longmires,4,6 months,26,PCI,1,3,942.1357,18842.714,1.787,1.831,1.14,1.826,22.528,306318.0963,3.06E+11
14 eDNA Pres I,A7,Longmires,4,6 months,26,PCI,1,4,972.96608,19459.3216,1.824,1.831,1.14,1.826,22.528,295151.1612,2.95E+11
14 eDNA Pres I,A8,Longmires,4,6 months,26,PCI,1,5,989.73431,19794.6862,1.872,1.831,1.14,1.826,22.528,281469.7115,2.81E+11
14 eDNA Pres I,A9,Longmires,4,6 months,26,PCI,1,6,439.46912,8789.3824,1.824,1.831,1.14,1.826,22.528,295103.9667,2.95E+11
14 eDNA Pres I,A10,Longmires,4,6 months,26,PCI,1,7,950.47563,19009.5126,1.799,1.831,1.14,1.826,22.528,302677.9262,3.03E+11
14 eDNA Pres I,A11,Longmires,4,6 months,26,PCI,1,8,794.49458,15889.8916,1.877,1.831,1.14,1.826,22.528,279969.845,2.80E+11
14 eDNA Pres I,A12,Longmires,4,6 months,26,PCI,1,9,1011.00781,20220.1562,1.897,1.831,1.14,1.826,22.528,274756.1534,2.75E+11
14 eDNA Pres I,C4,Longmires,4,6 months,26,PCI,2,1,947.27002,18945.4004,1.828,34.807,1.14,1.826,22.528,0.000676881,676.8809646
14 eDNA Pres I,C5,Longmires,4,6 months,26,PCI,2,2,1401.41649,28028.3298,1.8,34.089,1.14,1.826,22.528,0.001775835,1775.834818
14 eDNA Pres I,C6,Longmires,4,6 months,26,PCI,2,3,932.00541,18640.1082,1.821,34.825,1.14,1.826,22.528,0.00077011,770.1100398
14 eDNA Pres I,C7,Longmires,4,6 months,26,PCI,2,4,1173.8491,23476.982,1.859,34.405,1.14,1.826,22.528,0.000478888,478.8878169
14 eDNA Pres I,C8,Longmires,4,6 months,26,PCI,2,5,1459.10506,29182.1012,1.827,34.05,1.14,1.826,22.528,0.001080784,1080.783629
14 eDNA Pres I,C9,Longmires,4,6 months,26,PCI,2,6,1503.54148,30070.8296,1.792,33.965,1.14,1.826,22.528,0.00221317,2213.170104
14 eDNA Pres I,C10,Longmires,4,6 months,26,PCI,2,7,1083.04794,21660.9588,1.82,34.525,1.14,1.826,22.528,0.000931315,931.3145058
14 eDNA Pres I,C11,Longmires,4,6 months,26,PCI,2,8,1137.09562,22741.9124,1.894,34.527,1.14,1.826,22.528,0.000235534,235.5338276
14 eDNA Pres I,C12,Longmires,4,6 months,26,PCI,2,9,1994.97119,39899.4238,1.85,33.567,1.14,1.826,22.528,0.000956117,956.1172228
14 eDNA Pres I,D4,Longmires,4,6 months,26,PCI,3,1,505.05897,10101.1794,1.821,35.858,1.14,1.826,22.528,0.000408624,408.6242828
14 eDNA Pres I,D5,Longmires,4,6 months,26,PCI,3,2,590.08272,11801.6544,1.803,35.534,1.14,1.826,22.528,0.000715923,715.9228539
14 eDNA Pres I,D6,Longmires,4,6 months,26,PCI,3,3,552.5786,11051.572,1.844,35.694,1.14,1.826,22.528,0.000290234,290.234197
14 eDNA Pres I,D7,Longmires,4,6 months,26,PCI,3,4,535.72067,10714.4134,1.862,35.73,1.14,1.826,22.528,0.000201663,201.6633877
14 eDNA Pres I,D8,Longmires,4,6 months,26,PCI,3,5,971.94623,19438.9246,1.851,34.73,1.14,1.826,22.528,0.000458375,458.3750953
14 eDNA Pres I,D9,Longmires,4,6 months,26,PCI,3,6,546.14106,10922.8212,1.873,35.714,1.14,1.826,22.528,0.000164219,164.2190378
14 eDNA Pres I,D10,Longmires,4,6 months,26,PCI,3,7,568.37051,11367.4102,1.909,35.691,1.14,1.826,22.528,8.44E-05,84.37810571
14 eDNA Pres I,D11,Longmires,4,6 months,26,PCI,3,8,901.83871,18036.7742,1.851,34.912,1.14,1.826,22.528,0.000407833,407.8327974
14 eDNA Pres I,D12,Longmires,4,6 months,26,PCI,3,9,642.6961,12853.922,1.922,35.507,1.14,1.826,22.528,7.42E-05,74.21685862
16 eDNA Pres I,E4,Longmires,4,6 months,26,PCI,4,1,133.67765,2673.553,1.856,36.212,1.14,1.824,22.485,0.000158483,158.4826321
16 eDNA Pres I,E5,Longmires,4,6 months,26,PCI,4,2,305.69921,6113.9842,1.825,34.952,1.14,1.824,22.485,0.000620164,620.1636777
16 eDNA Pres I,E6,Longmires,4,6 months,26,PCI,4,3,178.74934,3574.9868,1.88,35.785,1.14,1.824,22.485,0.000130131,130.1313967
16 eDNA Pres I,E7,Longmires,4,6 months,26,PCI,4,4,212.59642,4251.9284,1.875,35.529,1.14,1.824,22.485,0.000169518,169.5184997
16 eDNA Pres I,E8,Longmires,4,6 months,26,PCI,4,5,250.35505,5007.101,1.882,35.285,1.14,1.824,22.485,0.000173795,173.7945735
16 eDNA Pres I,E9,Longmires,4,6 months,26,PCI,4,6,122.42864,2448.5728,1.87,36.367,1.14,1.824,22.485,0.000110672,110.6719798
16 eDNA Pres I,E10,Longmires,4,6 months,26,PCI,4,7,441.68075,8833.615,1.896,34.473,1.14,1.824,22.485,0.000224836,224.8364946
16 eDNA Pres I,E11,Longmires,4,6 months,26,PCI,4,8,234.95896,4699.1792,1.708,35.113,1.14,1.824,22.485,0.0058497,5849.70001
16 eDNA Pres I,E12,Longmires,4,6 months,26,PCI,4,9,189.10062,3782.0124,1.92,35.752,1.14,1.824,22.485,6.33E-05,63.30449374
14 eDNA Pres I,E4,Longmires,RT,6 months,26,PCI,1,1,728.12807,14562.5614,1.827,35.191,1.14,1.826,22.528,0.000548434,548.4340036
14 eDNA Pres I,E5,Longmires,RT,6 months,26,PCI,1,2,362.55884,7251.1768,1.849,36.352,1.14,1.826,22.528,0.000176211,176.2108633
14 eDNA Pres I,E6,Longmires,RT,6 months,26,PCI,1,3,604.77969,12095.5938,1.819,35.468,1.14,1.826,22.528,0.000537936,537.9355763
14 eDNA Pres I,E7,Longmires,RT,6 months,26,PCI,1,4,801.69534,16033.9068,1.82,35.05,1.14,1.826,22.528,0.000681576,681.575555
14 eDNA Pres I,E8,Longmires,RT,6 months,26,PCI,1,5,1312.9164,26258.328,1.82,34.186,1.14,1.826,22.528,0.001141727,1141.727201
14 eDNA Pres I,E9,Longmires,RT,6 months,26,PCI,1,6,403.02015,8060.403,1.852,36.225,1.14,1.826,22.528,0.000178775,178.7746862
14 eDNA Pres I,E10,Longmires,RT,6 months,26,PCI,1,7,1180.34566,23606.9132,1.837,34.382,1.14,1.826,22.528,0.000731375,731.3746665
14 eDNA Pres I,E11,Longmires,RT,6 months,26,PCI,1,8,1897.06788,37941.3576,1.891,33.639,1.14,1.826,22.528,0.000435622,435.6222748
14 eDNA Pres I,E12,Longmires,RT,6 months,26,PCI,1,9,860.07797,17201.5594,1.866,34.99,1.14,1.826,22.528,0.000293592,293.5922978
14 eDNA Pres I,B4,Longmires,RT,6 months,26,PCI,2,1,920.75579,18415.1158,1.84,34.885,1.14,1.826,22.528,0.000513823,513.8230419
14 eDNA Pres I,B5,Longmires,RT,6 months,26,PCI,2,2,1004.05363,20081.0726,1.822,34.656,1.14,1.826,22.528,0.000832688,832.6876572
14 eDNA Pres I,B6,Longmires,RT,6 months,26,PCI,2,3,428.03312,8560.6624,1.819,36.077,1.14,1.826,22.528,0.000377014,377.0140681
14 eDNA Pres I,F4,Longmires,RT,6 months,26,PCI,2,4,872.1503,17443.006,1.798,34.895,1.14,1.826,22.528,0.001137695,1137.695259
14 eDNA Pres I,F5,Longmires,RT,6 months,26,PCI,2,5,1299.76589,25995.3178,1.825,34.212,1.14,1.826,22.528,0.001021403,1021.403363
14 eDNA Pres I,F6,Longmires,RT,6 months,26,PCI,2,6,1088.77185,21775.437,1.827,34.499,1.14,1.826,22.528,0.000834149,834.149275
14 eDNA Pres I,F7,Longmires,RT,6 months,26,PCI,2,7,635.59756,12711.9512,1.817,35.383,1.14,1.826,22.528,0.000595665,595.6649942
14 eDNA Pres I,F8,Longmires,RT,6 months,26,PCI,2,8,1322.19633,26443.9266,1.813,34.156,1.14,1.826,22.528,0.001331068,1331.067747
14 eDNA Pres I,F9,Longmires,RT,6 months,26,PCI,2,9,1353.59343,27071.8686,1.832,34.148,1.14,1.826,22.528,0.000939702,939.7024529
14 eDNA Pres I,G2,Longmires,RT,6 months,26,PCI,3,1,1687.63509,33752.7018,1.821,33.809,1.14,1.826,22.528,0.001415756,1415.756487
14 eDNA Pres I,G3,Longmires,RT,6 months,26,PCI,3,2,1422.10268,28442.0536,1.808,34.069,1.14,1.826,22.528,0.001529984,1529.983776
14 eDNA Pres I,G4,Longmires,RT,6 months,26,PCI,3,3,631.39794,12627.9588,1.827,35.42,1.14,1.826,22.528,0.000472148,472.1478319
14 eDNA Pres I,G5,Longmires,RT,6 months,26,PCI,3,4,1470.31771,29406.3542,1.849,34.049,1.14,1.826,22.528,0.000720051,720.0508436
14 eDNA Pres I,G6,Longmires,RT,6 months,26,PCI,3,5,848.67649,16973.5298,1.829,34.947,1.14,1.826,22.528,0.000607105,607.1051888
14 eDNA Pres I,G7,Longmires,RT,6 months,26,PCI,3,6,1419.25528,28385.1056,1.797,34.038,1.14,1.826,22.528,0.001932368,1932.368332
14 eDNA Pres I,G8,Longmires,RT,6 months,26,PCI,3,7,1744.59873,34891.9746,1.853,33.751,1.14,1.826,22.528,0.000804142,804.1418764
14 eDNA Pres I,G9,Longmires,RT,6 months,26,PCI,3,8,1181.78036,23635.6072,1.821,34.369,1.14,1.826,22.528,0.001001977,1001.976683
14 eDNA Pres I,G10,Longmires,RT,6 months,26,PCI,3,9,1013.65859,20273.1718,1.898,34.704,1.14,1.826,22.528,0.00019467,194.6698273
16 eDNA Pres I,D4,Longmires,RT,6 months,26,PCI,4,1,352.97731,7059.5462,1.86,34.749,1.14,1.824,22.485,0.000366086,366.0860772
16 eDNA Pres I,D5,Longmires,RT,6 months,26,PCI,4,2,341.25429,6825.0858,1.834,34.82,1.14,1.824,22.485,0.00057115,571.150099
16 eDNA Pres I,D6,Longmires,RT,6 months,26,PCI,4,3,515.3715,10307.43,1.835,34.193,1.14,1.824,22.485,0.000817233,817.2334177
16 eDNA Pres I,D7,Longmires,RT,6 months,26,PCI,4,4,453.71286,9074.2572,1.865,34.429,1.14,1.824,22.485,0.00040139,401.3900757
16 eDNA Pres I,D8,Longmires,RT,6 months,26,PCI,4,5,478.20737,9564.1474,1.817,34.291,1.14,1.824,22.485,0.001072711,1072.711068
16 eDNA Pres I,D9,Longmires,RT,6 months,26,PCI,4,6,476.07184,9521.4368,1.87,34.312,1.14,1.824,22.485,0.00039949,399.490495
16 eDNA Pres I,D10,Longmires,RT,6 months,26,PCI,4,7,326.9338,6538.676,1.824,34.875,1.14,1.824,22.485,0.000667621,667.6209103
16 eDNA Pres I,D11,Longmires,RT,6 months,26,PCI,4,8,257.57204,5151.4408,1.894,35.276,1.14,1.824,22.485,0.000138165,138.1649099
16 eDNA Pres I,D12,Longmires,RT,6 months,26,PCI,4,9,586.91954,11738.3908,1.848,34.029,1.14,1.824,22.485,0.000703666,703.6658894
18 eDNA Pres I,A4,Ethanol,-20,8 months,35,Kit,1,1,37466.44408,37466.44408,1.778,27.932,1.14,1.81,22.551,0.077318682,77318.68244
18 eDNA Pres I,A5,Ethanol,-20,8 months,35,Kit,1,2,35739.91731,35739.91731,1.809,28.045,1.14,1.81,22.551,0.044209746,44209.7461
18 eDNA Pres I,A6,Ethanol,-20,8 months,35,Kit,1,3,29901.99439,29901.99439,1.788,28.256,1.14,1.81,22.551,0.054152837,54152.83729
18 eDNA Pres I,A7,Ethanol,-20,8 months,35,Kit,1,4,35431.42229,35431.42229,1.735,27.916,1.14,1.81,22.551,0.153444238,153444.2379
18 eDNA Pres I,A8,Ethanol,-20,8 months,35,Kit,1,5,37462.18607,37462.18607,1.786,27.923,1.14,1.81,22.551,0.068691789,68691.78923
18 eDNA Pres I,A9,Ethanol,-20,8 months,35,Kit,1,6,44431.26172,44431.26172,1.789,27.651,1.14,1.81,22.551,0.075931843,75931.84318
18 eDNA Pres I,A10,Ethanol,-20,8 months,35,Kit,1,7,41861.95135,41861.95135,1.821,27.818,1.14,1.81,22.551,0.042018885,42018.88498
18 eDNA Pres I,A11,Ethanol,-20,8 months,35,Kit,1,8,41189.29431,41189.29431,1.797,27.831,1.14,1.81,22.551,0.060431869,60431.86897
18 eDNA Pres I,A12,Ethanol,-20,8 months,35,Kit,1,9,31863.32807,31863.32807,1.778,28.22,1.14,1.81,22.551,0.065001778,65001.77821
18 eDNA Pres I,B4,Ethanol,-20,8 months,35,Kit,2,1,24393.68702,24393.68702,1.808,28.622,1.14,1.81,22.551,0.032326903,32326.90344
18 eDNA Pres I,B5,Ethanol,-20,8 months,35,Kit,2,2,30285.89115,30285.89115,1.814,28.346,1.14,1.81,22.551,0.034230573,34230.57307
18 eDNA Pres I,B6,Ethanol,-20,8 months,35,Kit,2,3,28556.6058,28556.6058,1.818,28.407,1.14,1.81,22.551,0.031320587,31320.58718
18 eDNA Pres I,F4,Ethanol,-20,8 months,35,Kit,2,4,28164.94741,28164.94741,1.804,28.401,1.14,1.81,22.551,0.038926222,38926.22173
18 eDNA Pres I,F5,Ethanol,-20,8 months,35,Kit,2,5,24551.06936,24551.06936,1.804,28.579,1.14,1.81,22.551,0.035186908,35186.90752
18 eDNA Pres I,F6,Ethanol,-20,8 months,35,Kit,2,6,28566.37165,28566.37165,1.807,28.341,1.14,1.81,22.551,0.038479108,38479.10775
18 eDNA Pres I,F7,Ethanol,-20,8 months,35,Kit,2,7,25158.09797,25158.09797,1.795,28.545,1.14,1.81,22.551,0.04113369,41133.68976
18 eDNA Pres I,F8,Ethanol,-20,8 months,35,Kit,2,8,26126.2916,26126.2916,1.781,28.456,1.14,1.81,22.551,0.054596805,54596.80516
18 eDNA Pres I,F9,Ethanol,-20,8 months,35,Kit,2,9,25473.44565,25473.44565,1.827,28.551,1.14,1.81,22.551,0.024903506,24903.50556
18 eDNA Pres I,C4,Ethanol,-20,8 months,35,Kit,3,1,21974.93985,21974.93985,1.815,28.852,1.14,1.81,22.551,0.024915643,24915.64325
18 eDNA Pres I,C5,Ethanol,-20,8 months,35,Kit,3,2,27639.02582,27639.02582,1.815,28.459,1.14,1.81,22.551,0.031893642,31893.64169
18 eDNA Pres I,C6,Ethanol,-20,8 months,35,Kit,3,3,25133.50733,25133.50733,1.797,28.565,1.14,1.81,22.551,0.039295266,39295.26605
18 eDNA Pres I,C7,Ethanol,-20,8 months,35,Kit,3,4,27738.96605,27738.96605,1.824,28.448,1.14,1.81,22.551,0.027612609,27612.60913
18 eDNA Pres I,C8,Ethanol,-20,8 months,35,Kit,3,5,28854.56756,28854.56756,1.819,28.4,1.14,1.81,22.551,0.031039187,31039.18701
18 eDNA Pres I,C9,Ethanol,-20,8 months,35,Kit,3,6,27187.79072,27187.79072,1.83,28.476,1.14,1.81,22.551,0.024794042,24794.04182
18 eDNA Pres I,C10,Ethanol,-20,8 months,35,Kit,3,7,26397.50578,26397.50578,1.812,28.486,1.14,1.81,22.551,0.032890173,32890.17283
18 eDNA Pres I,C11,Ethanol,-20,8 months,35,Kit,3,8,21654.46058,21654.46058,1.799,28.841,1.14,1.81,22.551,0.032737463,32737.46302
18 eDNA Pres I,C12,Ethanol,-20,8 months,35,Kit,3,9,26678.23434,26678.23434,1.794,28.52,1.14,1.81,22.551,0.04268673,42686.73014
17 eDNA Pres I,F4,Ethanol,4,8 months,35,Kit,1,1,28877.05527,28877.05527,1.81,28.307,1.14,1.833,22.369,0.044752315,44752.31532
17 eDNA Pres I,F5,Ethanol,4,8 months,35,Kit,1,2,29477.81608,29477.81608,1.812,28.232,1.14,1.833,22.369,0.045138379,45138.37884
17 eDNA Pres I,F6,Ethanol,4,8 months,35,Kit,1,3,31562.09365,31562.09365,1.823,28.143,1.14,1.833,22.369,0.039981761,39981.76054
17 eDNA Pres I,F7,Ethanol,4,8 months,35,Kit,1,4,29151.55329,29151.55329,1.836,28.298,1.14,1.833,22.369,0.029983989,29983.98873
17 eDNA Pres I,F8,Ethanol,4,8 months,35,Kit,1,5,29928.18877,29928.18877,1.828,28.241,1.14,1.833,22.369,0.035260105,35260.10485
17 eDNA Pres I,F9,Ethanol,4,8 months,35,Kit,1,6,29878.00352,29878.00352,1.82,28.217,1.14,1.833,22.369,0.040059161,40059.16144
17 eDNA Pres I,G11,Ethanol,4,8 months,35,Kit,1,7,32479.41658,32479.41658,1.816,28.098,1.14,1.833,22.369,0.045984991,45984.99093
17 eDNA Pres I,G12,Ethanol,4,8 months,35,Kit,1,8,31278.8561,31278.8561,1.857,28.212,1.14,1.833,22.369,0.023009899,23009.89904
18 eDNA Pres I,F11,Ethanol,4,8 months,35,Kit,1,9,27864.34442,27864.34442,1.793,28.369,1.14,1.81,22.551,0.046861771,46861.7714
17 eDNA Pres I,G2,Ethanol,4,8 months,35,Kit,2,1,41071.26221,41071.26221,1.876,27.75,1.14,1.833,22.369,0.02299084,22990.83954
17 eDNA Pres I,G3,Ethanol,4,8 months,35,Kit,2,2,43565.8507,43565.8507,1.904,27.667,1.14,1.833,22.369,0.015987805,15987.80454
17 eDNA Pres I,G4,Ethanol,4,8 months,35,Kit,2,3,43585.24829,43585.24829,1.813,27.606,1.14,1.833,22.369,0.064982815,64982.81456
17 eDNA Pres I,G5,Ethanol,4,8 months,35,Kit,2,4,46581.12302,46581.12302,1.819,27.498,1.14,1.833,22.369,0.062988275,62988.27471
17 eDNA Pres I,G6,Ethanol,4,8 months,35,Kit,2,5,42773.22069,42773.22069,1.835,27.617,1.14,1.833,22.369,0.04592957,45929.5705
17 eDNA Pres I,G7,Ethanol,4,8 months,35,Kit,2,6,41349.16142,41349.16142,1.856,27.691,1.14,1.833,22.369,0.031960829,31960.82946
17 eDNA Pres I,G8,Ethanol,4,8 months,35,Kit,2,7,45344.56134,45344.56134,1.853,27.574,1.14,1.833,22.369,0.036139802,36139.80235
17 eDNA Pres I,G9,Ethanol,4,8 months,35,Kit,2,8,41934.77705,41934.77705,1.842,27.666,1.14,1.833,22.369,0.040451279,40451.27862
17 eDNA Pres I,G10,Ethanol,4,8 months,35,Kit,2,9,43811.20577,43811.20577,1.849,27.637,1.14,1.833,22.369,0.036682494,36682.49442
17 eDNA Pres I,H1,Ethanol,4,8 months,35,Kit,3,1,18835.46077,18835.46077,1.817,29.015,1.14,1.833,22.369,0.026221229,26221.22859
17 eDNA Pres I,H2,Ethanol,4,8 months,35,Kit,3,2,22798.89956,22798.89956,1.842,28.687,1.14,1.833,22.369,0.021697721,21697.72118
17 eDNA Pres I,H3,Ethanol,4,8 months,35,Kit,3,3,23024.82165,23024.82165,1.825,28.659,1.14,1.833,22.369,0.028402355,28402.35507
17 eDNA Pres I,H4,Ethanol,4,8 months,35,Kit,3,4,22252.79249,22252.79249,1.787,28.672,1.14,1.833,22.369,0.05177847,51778.47049
17 eDNA Pres I,H5,Ethanol,4,8 months,35,Kit,3,5,21469.93577,21469.93577,1.79,28.761,1.14,1.833,22.369,0.047117115,47117.11484
17 eDNA Pres I,H6,Ethanol,4,8 months,35,Kit,3,6,23204.064,23204.064,1.837,28.642,1.14,1.833,22.369,0.023969441,23969.44124
17 eDNA Pres I,H7,Ethanol,4,8 months,35,Kit,3,7,25145.67971,25145.67971,1.819,28.515,1.14,1.833,22.369,0.034060385,34060.38542
17 eDNA Pres I,H8,Ethanol,4,8 months,35,Kit,3,8,23077.49353,23077.49353,1.827,28.641,1.14,1.833,22.369,0.028162388,28162.38777
17 eDNA Pres I,H9,Ethanol,4,8 months,35,Kit,3,9,23052.61604,23052.61604,1.813,28.625,1.14,1.833,22.369,0.035203553,35203.55309
18 eDNA Pres I,H1,Frozen,-80,8 months,35,Kit,1,1,38877.71815,38877.71815,1.82,27.943,1.14,1.81,22.551,0.039627669,39627.66874
18 eDNA Pres I,H2,Frozen,-80,8 months,35,Kit,1,2,36881.39096,36881.39096,1.763,27.916,1.14,1.81,22.551,0.099201551,99201.55139
18 eDNA Pres I,H3,Frozen,-80,8 months,35,Kit,1,3,40604.56529,40604.56529,1.788,27.797,1.14,1.81,22.551,0.070928923,70928.92251
18 eDNA Pres I,H4,Frozen,-80,8 months,35,Kit,1,4,38552.41463,38552.41463,1.791,27.899,1.14,1.81,22.551,0.064153475,64153.4746
18 eDNA Pres I,H5,Frozen,-80,8 months,35,Kit,1,5,38664.81408,38664.81408,1.799,27.886,1.14,1.81,22.551,0.056663442,56663.44188
18 eDNA Pres I,H6,Frozen,-80,8 months,35,Kit,1,6,39852.36213,39852.36213,1.823,27.884,1.14,1.81,22.551,0.03929557,39295.56983
18 eDNA Pres I,H7,Frozen,-80,8 months,35,Kit,1,7,38972.60875,38972.60875,1.801,27.883,1.14,1.81,22.551,0.055476495,55476.49533
18 eDNA Pres I,H8,Frozen,-80,8 months,35,Kit,1,8,39619.10307,39619.10307,1.793,27.842,1.14,1.81,22.551,0.064383774,64383.77426
18 eDNA Pres I,H9,Frozen,-80,8 months,35,Kit,1,9,37999.07491,37999.07491,1.813,27.929,1.14,1.81,22.551,0.044614261,44614.26108
18 eDNA Pres I,B8,Frozen,-80,8 months,35,Kit,2,1,31981.22233,31981.22233,1.799,28.177,1.14,1.81,22.551,0.048049372,48049.37226
18 eDNA Pres I,B9,Frozen,-80,8 months,35,Kit,2,2,34165.01358,34165.01358,1.783,28.058,1.14,1.81,22.551,0.065998904,65998.90382
18 eDNA Pres I,B10,Frozen,-80,8 months,35,Kit,2,3,33878.61699,33878.61699,1.811,28.089,1.14,1.81,22.551,0.041743663,41743.66274
18 eDNA Pres I,B11,Frozen,-80,8 months,35,Kit,2,4,40034.02218,40034.02218,1.793,27.842,1.14,1.81,22.551,0.064420694,64420.69381
18 eDNA Pres I,B12,Frozen,-80,8 months,35,Kit,2,5,37857.27918,37857.27918,1.79,27.963,1.14,1.81,22.551,0.062742621,62742.62062
18 eDNA Pres I,F12,Frozen,-80,8 months,35,Kit,2,6,36926.61598,36926.61598,1.802,27.971,1.14,1.81,22.551,0.051706596,51706.59567
18 eDNA Pres I,G11,Frozen,-80,8 months,35,Kit,2,7,38278.17738,38278.17738,1.814,27.923,1.14,1.81,22.551,0.044316946,44316.94595
18 eDNA Pres I,G12,Frozen,-80,8 months,35,Kit,2,8,36870.10333,36870.10333,1.758,27.9,1.14,1.81,22.551,0.108241858,108241.8585
19 eDNA Pres I,F11,Frozen,-80,8 months,35,Kit,2,9,32852.70184,32852.70184,1.837,28.026,1.14,1.812,22.313,0.025951038,25951.03819
19 eDNA Pres I,A4,Frozen,-80,8 months,35,Kit,3,1,29150.70392,29150.70392,1.822,28.172,1.14,1.812,22.313,0.029835593,29835.59275
19 eDNA Pres I,A5,Frozen,-80,8 months,35,Kit,3,2,35560.4142,35560.4142,1.822,27.914,1.14,1.812,22.313,0.034950882,34950.88158
19 eDNA Pres I,A6,Frozen,-80,8 months,35,Kit,3,3,35383.59329,35383.59329,1.838,27.952,1.14,1.812,22.313,0.026898737,26898.73656
19 eDNA Pres I,A7,Frozen,-80,8 months,35,Kit,3,4,32682.79135,32682.79135,1.808,28.014,1.14,1.812,22.313,0.04118131,41181.31029
19 eDNA Pres I,A8,Frozen,-80,8 months,35,Kit,3,5,39504.11826,39504.11826,1.9,27.787,1.14,1.812,22.313,0.011814822,11814.82155
19 eDNA Pres I,A9,Frozen,-80,8 months,35,Kit,3,6,37974.74504,37974.74504,1.818,27.804,1.14,1.812,22.313,0.039835652,39835.6519
19 eDNA Pres I,A10,Frozen,-80,8 months,35,Kit,3,7,35039.12687,35039.12687,1.816,27.936,1.14,1.812,22.313,0.037827243,37827.24281
19 eDNA Pres I,A11,Frozen,-80,8 months,35,Kit,3,8,37784.21506,37784.21506,1.787,27.767,1.14,1.812,22.313,0.065622551,65622.55107
19 eDNA Pres I,A12,Frozen,-80,8 months,35,Kit,3,9,41463.58743,41463.58743,1.863,27.708,1.14,1.812,22.313,0.021532341,21532.34145
18 eDNA Pres I,D4,Frozen,-20,8 months,35,Kit,1,1,30955.74677,30955.74677,1.819,28.251,1.14,1.81,22.551,0.033516061,33516.06058
